number,value,datetime_start,datetime_complete,duration,params_episode_length,params_epsilon_max,params_epsilon_min,params_gamma,params_learning_rate,params_num_episodes,user_attrs_base_seed,user_attrs_collective_reward_mean,user_attrs_collective_reward_std,user_attrs_individual_reward_agent0_mean,user_attrs_individual_reward_agent0_std,user_attrs_num_episodes_mean,user_attrs_num_parallel_runs,user_attrs_run_0_collective_reward,user_attrs_run_0_individual_rewards,user_attrs_run_0_seed,user_attrs_run_0_total_individual_rewards,user_attrs_run_0_training_time_per_episode,user_attrs_run_0_training_time_total,user_attrs_run_1_collective_reward,user_attrs_run_1_individual_rewards,user_attrs_run_1_seed,user_attrs_run_1_total_individual_rewards,user_attrs_run_1_training_time_per_episode,user_attrs_run_1_training_time_total,user_attrs_run_2_collective_reward,user_attrs_run_2_individual_rewards,user_attrs_run_2_seed,user_attrs_run_2_total_individual_rewards,user_attrs_run_2_training_time_per_episode,user_attrs_run_2_training_time_total,user_attrs_run_3_collective_reward,user_attrs_run_3_individual_rewards,user_attrs_run_3_seed,user_attrs_run_3_total_individual_rewards,user_attrs_run_3_training_time_per_episode,user_attrs_run_3_training_time_total,user_attrs_run_4_collective_reward,user_attrs_run_4_individual_rewards,user_attrs_run_4_seed,user_attrs_run_4_total_individual_rewards,user_attrs_run_4_training_time_per_episode,user_attrs_run_4_training_time_total,user_attrs_run_5_collective_reward,user_attrs_run_5_individual_rewards,user_attrs_run_5_seed,user_attrs_run_5_total_individual_rewards,user_attrs_run_5_training_time_per_episode,user_attrs_run_5_training_time_total,user_attrs_total_individual_reward_agent0_mean,user_attrs_total_individual_reward_agent0_std,user_attrs_training_time_per_episode_mean,user_attrs_training_time_per_episode_std,user_attrs_training_time_total_mean,user_attrs_training_time_total_std,state
123,16.37833333333333,2025-06-13 16:31:51.323988,2025-06-13 16:31:54.865753,0 days 00:00:03.541765,41,0.8638690127903531,0.04435886051637963,0.9849929564888391,0.02667896740839537,494,1235111.0,16.37833333333333,2.133068342917206,0.7941666666666665,0.12470153255763228,490.0,6.0,18.13,"[0.9679999999999997, 0.8450000000000001]",1235111.0,"[9.679999999999998, 8.450000000000001]",0.005195706717822017,2.545896291732788,18.129999999999995,"[0.841, 0.9720000000000001]",1236111.0,"[8.41, 9.72]",0.005092273439679827,2.4952139854431152,12.819999999999999,"[0.5719999999999998, 0.71]",1237111.0,"[5.719999999999999, 7.1]",0.004844931680328992,2.374016523361206,16.900000000000002,"[0.8400000000000001, 0.85]",1238111.0,"[8.4, 8.5]",0.005025746384445502,2.462615728378296,18.16,"[0.837, 0.9789999999999999]",1239111.0,"[8.37, 9.79]",0.004651179119032256,2.2790777683258057,14.129999999999999,"[0.7069999999999999, 0.706]",1240111.0,"[7.0699999999999985, 7.06]",0.0049536914241557215,2.4273087978363037,7.9416666666666655,1.2470153255763228,0.0049605881275773854,0.00017608013526863186,2.430688182512919,0.0862792662816296,COMPLETE
124,14.894999999999998,2025-06-13 16:31:54.974715,2025-06-13 16:31:58.187667,0 days 00:00:03.212952,22,0.9417797403617401,0.04948443863899912,0.9356642540768882,0.010732617766461661,423,1245115.0,14.894999999999998,1.3900929225535001,0.8445,0.12886006622172239,420.0,6.0,16.119999999999997,"[0.865, 0.7470000000000001]",1245115.0,"[8.65, 7.470000000000001]",0.004806511175064814,2.0187346935272217,16.09,"[0.75, 0.859]",1246115.0,"[7.5, 8.59]",0.004571191469828288,1.9199004173278809,16.11,"[0.9840000000000002, 0.627]",1247115.0,"[9.840000000000002, 6.27]",0.004617189793359666,1.9392197132110596,13.690000000000001,"[0.8710000000000001, 0.49800000000000005]",1248115.0,"[8.71, 4.98]",0.005418873400915237,2.2759268283843994,12.5,"[0.617, 0.633]",1249115.0,"[6.17, 6.33]",0.005249092692420596,2.2046189308166504,14.86,"[0.9800000000000001, 0.506]",1250115.0,"[9.8, 5.0600000000000005]",0.005078746023632231,2.133073329925537,8.445,1.288600662217224,0.004956934092536805,0.00031634193856400444,2.081912318865458,0.13286361419688192,COMPLETE
125,16.281666666666666,2025-06-13 16:31:58.257810,2025-06-13 16:33:49.499236,0 days 00:01:51.241426,45,0.9197454941182512,0.039889833744177795,0.9898640028330252,0.013750490479082245,482,1255118.0,16.281666666666666,1.7857343649664763,0.8406666666666668,0.11913251258810735,480.0,6.0,16.74,"[0.844, 0.8299999999999998]",1255118.0,"[8.44, 8.299999999999999]",0.005197157462437947,2.494635581970215,16.73,"[0.692, 0.9810000000000001]",1256118.0,"[6.92, 9.81]",0.006073748568693796,2.9153993129730225,13.999999999999998,"[0.8510000000000002, 0.5489999999999998]",1257118.0,"[8.510000000000002, 5.489999999999998]",0.005790361265341441,2.7793734073638916,18.14,"[0.9799999999999999, 0.834]",1258118.0,"[9.799999999999999, 8.34]",0.0054430330793062845,2.6126558780670166,18.27,"[0.9860000000000001, 0.8409999999999999]",1259118.0,"[9.860000000000001, 8.409999999999998]",0.005285112063090006,2.536853790283203,13.809999999999999,"[0.6910000000000001, 0.69]",1260118.0,"[6.91, 6.8999999999999995]",0.005617664754390716,2.696479082107544,8.406666666666666,1.1913251258810735,0.0055678461988766985,0.00030023854314593804,2.6725661754608154,0.14411450071005028,COMPLETE
126,14.459999999999999,2025-06-13 16:33:50.755753,2025-06-13 16:33:54.307913,0 days 00:00:03.552160,43,0.560783022526817,0.09202678123171952,0.9809192349997965,0.06268510301003269,476,1265230.0,14.459999999999999,2.6396211849430222,0.7253333333333334,0.09551556010526364,470.0,6.0,13.979999999999999,"[0.7000000000000001, 0.6979999999999998]",1265230.0,"[7.000000000000001, 6.979999999999999]",0.004865763542499948,2.2869088649749756,11.19,"[0.702, 0.4169999999999999]",1266230.0,"[7.02, 4.169999999999999]",0.005689126379946445,2.673889398574829,16.84,"[0.8460000000000001, 0.8379999999999999]",1267230.0,"[8.46, 8.379999999999999]",0.0043443892864470784,2.041862964630127,15.310000000000002,"[0.701, 0.8299999999999998]",1268230.0,"[7.01, 8.299999999999999]",0.005810164897999865,2.7307775020599365,11.229999999999999,"[0.565, 0.5579999999999999]",1269230.0,"[5.6499999999999995, 5.579999999999999]",0.004911172643620917,2.308251142501831,18.21,"[0.8380000000000001, 0.983]",1270230.0,"[8.38, 9.83]",0.004318295133874771,2.0295987129211426,7.253333333333334,0.9551556010526364,0.004989818647398171,0.000584678975711181,2.34521476427714,0.274799118584255,COMPLETE
127,14.93,2025-06-13 16:33:54.383122,2025-06-13 16:33:57.977196,0 days 00:00:03.594074,38,0.9812808966313767,0.02249341654485689,0.9876189203591837,0.008989197698111465,459,1275234.0,14.93,1.909546193907512,0.759,0.10244836097598961,450.0,6.0,16.949999999999996,"[0.8479999999999999, 0.8469999999999999]",1275234.0,"[8.479999999999999, 8.469999999999999]",0.004821709526909722,2.169769287109375,14.24,"[0.717, 0.7070000000000001]",1276234.0,"[7.17, 7.07]",0.005010699696011013,2.254814863204956,14.249999999999998,"[0.715, 0.71]",1277234.0,"[7.1499999999999995, 7.1]",0.0055596743689643015,2.5018534660339355,17.05,"[0.8530000000000001, 0.852]",1278234.0,"[8.530000000000001, 8.52]",0.005100136333041721,2.2950613498687744,15.61,"[0.8480000000000001, 0.7130000000000001]",1279234.0,"[8.48, 7.130000000000001]",0.004989092085096571,2.245091438293457,11.479999999999999,"[0.573, 0.575]",1280234.0,"[5.7299999999999995, 5.75]",0.006192769474453397,2.7867462635040283,7.59,1.0244836097598962,0.00527901358074612,0.00046742043763455167,2.3755561113357544,0.21033919693554812,COMPLETE
128,17.06833333333333,2025-06-13 16:33:58.044856,2025-06-13 16:34:01.331161,0 days 00:00:03.286305,34,0.9921734012280774,0.0657152432088228,0.9983468596655319,0.003972265170175074,500,1285238.0,17.06833333333333,1.5086021859839507,0.8294999999999999,0.08818682819257455,500.0,6.0,18.349999999999998,"[0.853, 0.9820000000000002]",1285238.0,"[8.53, 9.820000000000002]",0.004387905120849609,2.1939525604248047,17.09,"[0.852, 0.857]",1286238.0,"[8.52, 8.57]",0.004826174736022949,2.4130873680114746,15.73,"[0.72, 0.853]",1287238.0,"[7.199999999999999, 8.53]",0.0046063861846923826,2.3031930923461914,15.740000000000002,"[0.8480000000000001, 0.726]",1288238.0,"[8.48, 7.26]",0.004882009506225586,2.441004753112793,15.81,"[0.725, 0.8560000000000001]",1289238.0,"[7.25, 8.56]",0.0047821784019470214,2.3910892009735107,19.69,"[0.9789999999999999, 0.99]",1290238.0,"[9.79, 9.9]",0.004231491565704346,2.115745782852173,8.295,0.8818682819257456,0.004619357585906983,0.00023890323474282834,2.309678792953491,0.11945161737141413,COMPLETE
129,16.330000000000002,2025-06-13 16:34:01.413696,2025-06-13 16:34:04.898327,0 days 00:00:03.484631,34,0.9911839796493349,0.06995348437929674,0.9974851352581932,0.07370473100052696,497,1295241.0,16.330000000000002,1.2670701111882743,0.8043333333333332,0.16262499466222555,490.0,6.0,15.619999999999997,"[0.8479999999999999, 0.714]",1295241.0,"[8.479999999999999, 7.14]",0.004502640451703753,2.206293821334839,16.939999999999998,"[0.9719999999999999, 0.722]",1296241.0,"[9.719999999999999, 7.22]",0.0053932598658970425,2.642697334289551,18.39,"[0.984, 0.8550000000000001]",1297241.0,"[9.84, 8.55]",0.004675585396435796,2.29103684425354,14.440000000000003,"[0.5889999999999999, 0.8550000000000001]",1298241.0,"[5.889999999999999, 8.55]",0.0052794592721121655,2.586935043334961,15.61,"[0.585, 0.9760000000000002]",1299241.0,"[5.85, 9.760000000000002]",0.0055482222109424825,2.7186288833618164,16.98,"[0.8480000000000001, 0.85]",1300241.0,"[8.48, 8.5]",0.004568384618175273,2.238508462905884,8.043333333333331,1.6262499466222557,0.004994591969211085,0.00042269494748937503,2.4473500649134317,0.20712052426979377,COMPLETE
130,15.688333333333333,2025-06-13 16:34:04.964665,2025-06-13 16:34:07.936277,0 days 00:00:02.971612,28,0.795361854393027,0.06529119799731542,0.9988474508736854,0.0041729210251856925,484,1305245.0,15.688333333333333,1.481164144253507,0.7511666666666666,0.11197234281533792,480.0,6.0,18.3,"[0.852, 0.978]",1305245.0,"[8.52, 9.78]",0.004515138765176137,2.167266607284546,15.98,"[0.86, 0.738]",1306245.0,"[8.6, 7.38]",0.003925746679306031,1.8843584060668945,13.409999999999998,"[0.607, 0.734]",1307245.0,"[6.07, 7.34]",0.00451895942290624,2.169100522994995,14.690000000000001,"[0.6049999999999999, 0.8640000000000001]",1308245.0,"[6.049999999999999, 8.64]",0.0045543705423673,2.1860978603363037,15.870000000000001,"[0.7290000000000001, 0.858]",1309245.0,"[7.290000000000001, 8.58]",0.004683797061443329,2.248222589492798,15.879999999999999,"[0.8539999999999999, 0.734]",1310245.0,"[8.54, 7.34]",0.004019970695177714,1.9295859336853027,7.511666666666666,1.119723428153379,0.0043696638610627924,0.00028740103013570167,2.09743865331014,0.13795249446513688,COMPLETE
131,12.568333333333333,2025-06-13 16:34:09.052152,2025-06-13 16:34:12.554500,0 days 00:00:03.502348,36,0.9668857785661681,0.07751307420673342,0.9946177829557317,0.005342906416929684,499,1315249.0,12.568333333333333,2.2092488668222865,0.6503333333333332,0.1257426825792349,490.0,6.0,11.719999999999999,"[0.7210000000000001, 0.45099999999999996]",1315249.0,"[7.210000000000001, 4.51]",0.005210353403675313,2.5530731678009033,10.449999999999998,"[0.45699999999999996, 0.5879999999999999]",1316249.0,"[4.569999999999999, 5.879999999999999]",0.005680159160069057,2.783277988433838,10.35,"[0.717, 0.31799999999999995]",1317249.0,"[7.17, 3.1799999999999997]",0.005281220163617815,2.5877978801727295,15.639999999999999,"[0.8459999999999999, 0.718]",1318249.0,"[8.459999999999999, 7.18]",0.004865622033878248,2.384154796600342,15.56,"[0.5779999999999998, 0.978]",1319249.0,"[5.7799999999999985, 9.78]",0.005147110199441715,2.5220839977264404,11.69,"[0.5829999999999997, 0.586]",1320249.0,"[5.829999999999997, 5.859999999999999]",0.004674295989834532,2.290405035018921,6.503333333333334,1.2574268257923493,0.005143126825086114,0.0003185435711510923,2.520132144292196,0.15608634986403522,COMPLETE
132,15.52833333333333,2025-06-13 16:34:12.622431,2025-06-13 16:34:15.932100,0 days 00:00:03.309669,39,0.9506594562993054,0.05766052757127899,0.9450252972545564,0.006241603746434837,469,1325252.0,15.52833333333333,2.069649057744385,0.8224999999999999,0.1424181051224411,460.0,6.0,16.85,"[0.9760000000000002, 0.7089999999999999]",1325252.0,"[9.760000000000002, 7.089999999999998]",0.005497370595517366,2.5287904739379883,11.469999999999999,"[0.575, 0.572]",1326252.0,"[5.75, 5.72]",0.0050811658734860625,2.337336301803589,15.409999999999998,"[0.8380000000000001, 0.703]",1327252.0,"[8.38, 7.029999999999999]",0.005493463640627654,2.5269932746887207,18.259999999999998,"[0.9800000000000001, 0.8459999999999999]",1328252.0,"[9.8, 8.459999999999999]",0.004418565915978473,2.0325403213500977,15.599999999999998,"[0.849, 0.7110000000000001]",1329252.0,"[8.49, 7.110000000000001]",0.00455755150836447,2.0964736938476562,15.58,"[0.717, 0.841]",1330252.0,"[7.17, 8.41]",0.005455086542212445,2.5093398094177246,8.225,1.4241810512244109,0.0050838673460310785,0.0004465048348486199,2.338578979174296,0.20539222403036514,COMPLETE
133,13.208333333333334,2025-06-13 16:34:16.001169,2025-06-13 16:34:19.138750,0 days 00:00:03.137581,32,0.8973623801135934,0.0826155441656233,0.9920989821462238,0.0034679658763059223,440,1335256.0,13.208333333333334,1.4667812455244387,0.6403333333333333,0.16040850628594766,440.0,6.0,11.949999999999998,"[0.4709999999999999, 0.7239999999999999]",1335256.0,"[4.709999999999999, 7.239999999999998]",0.004869993166490035,2.1427969932556152,11.95,"[0.46799999999999986, 0.727]",1336256.0,"[4.679999999999999, 7.27]",0.005383081869645552,2.368556022644043,11.96,"[0.8560000000000001, 0.33999999999999997]",1337256.0,"[8.56, 3.3999999999999995]",0.005302469838749279,2.3330867290496826,13.15,"[0.5980000000000001, 0.717]",1338256.0,"[5.98, 7.17]",0.00484265305779197,2.130767345428467,14.459999999999999,"[0.595, 0.851]",1339256.0,"[5.949999999999999, 8.51]",0.004974245483225042,2.1886680126190186,15.780000000000001,"[0.8540000000000001, 0.724]",1340256.0,"[8.540000000000001, 7.24]",0.0046302524479952725,2.03731107711792,6.403333333333332,1.6040850628594767,0.005000449310649525,0.0002637154069741007,2.200197696685791,0.11603477906860427,COMPLETE
134,17.064999999999998,2025-06-13 16:34:19.234077,2025-06-13 16:34:22.577973,0 days 00:00:03.343896,24,0.979896061235976,0.06344215114823921,0.9949232091874565,0.004783606490718315,477,1345259.0,17.064999999999998,1.2962092166519006,0.9028333333333333,0.09118372783683622,470.0,6.0,18.45,"[0.9790000000000001, 0.866]",1345259.0,"[9.790000000000001, 8.66]",0.004398664007795618,2.0673720836639404,16.029999999999998,"[0.743, 0.8599999999999998]",1346259.0,"[7.43, 8.599999999999998]",0.004415760141737918,2.0754072666168213,18.53,"[0.9879999999999999, 0.865]",1347259.0,"[9.879999999999999, 8.65]",0.004157080548874876,1.9538278579711914,17.2,"[0.8560000000000001, 0.8640000000000001]",1348259.0,"[8.56, 8.64]",0.004599903999490941,2.161954879760742,14.860000000000001,"[0.8620000000000001, 0.624]",1349259.0,"[8.620000000000001, 6.24]",0.004931928756389212,2.3180065155029297,17.32,"[0.9890000000000001, 0.7429999999999999]",1350259.0,"[9.89, 7.429999999999999]",0.0042071966414755965,1.9773824214935303,9.028333333333334,0.9118372783683623,0.00445175568262736,0.00025925247299267125,2.0923251708348594,0.12184866230655554,COMPLETE
135,15.468333333333334,2025-06-13 16:34:22.645311,2025-06-13 16:34:25.694361,0 days 00:00:03.049050,24,0.9997250522397105,0.06057386600233074,0.9955403994247043,0.0019522605987531327,487,1355262.0,15.468333333333334,2.612919291180312,0.8043333333333335,0.16884378052573398,480.0,6.0,11.200000000000001,"[0.501, 0.619]",1355262.0,"[5.01, 6.1899999999999995]",0.004447148740291595,2.134631395339966,14.89,"[0.744, 0.745]",1356262.0,"[7.4399999999999995, 7.45]",0.00391631821791331,1.8798327445983887,18.44,"[0.982, 0.8620000000000001]",1357262.0,"[9.82, 8.620000000000001]",0.004068368673324585,1.9528169631958008,13.639999999999999,"[0.742, 0.622]",1358262.0,"[7.42, 6.22]",0.004557764033476511,2.1877267360687256,16.02,"[0.861, 0.7409999999999999]",1359262.0,"[8.61, 7.409999999999998]",0.004294572770595551,2.0613949298858643,18.62,"[0.9960000000000001, 0.866]",1360262.0,"[9.96, 8.66]",0.0036668171485265094,1.7600722312927246,8.043333333333333,1.68843780525734,0.004158498264021344,0.0003081594177898249,1.9960791667302449,0.147916520539116,COMPLETE
136,16.62666666666667,2025-06-13 16:34:26.916223,2025-06-13 16:34:29.937800,0 days 00:00:03.021577,24,0.9767764285051183,0.067235978280914,0.9932998057572259,0.005113328899326333,477,1365267.0,16.62666666666667,1.9868288524402125,0.9031666666666668,0.05863280272642232,470.0,6.0,17.25,"[0.866, 0.8589999999999998]",1365267.0,"[8.66, 8.589999999999998]",0.00419507178854435,1.9716837406158447,19.71,"[0.9880000000000001, 0.983]",1366267.0,"[9.88, 9.83]",0.0038689801033507,1.818420648574829,13.52,"[0.859, 0.493]",1367267.0,"[8.59, 4.93]",0.004710124908609593,2.213758707046509,17.25,"[0.8630000000000001, 0.8619999999999999]",1368267.0,"[8.63, 8.62]",0.00423538735572328,1.9906320571899414,14.79,"[0.859, 0.6199999999999999]",1369267.0,"[8.59, 6.199999999999999]",0.004484972547977529,2.1079370975494385,17.240000000000002,"[0.984, 0.74]",1370267.0,"[9.84, 7.4]",0.004485002984391882,2.1079514026641846,9.031666666666666,0.5863280272642233,0.004329923281432889,0.00026840077199287974,2.035063942273458,0.12614836283665343,COMPLETE
137,16.223333333333333,2025-06-13 16:34:30.007319,2025-06-13 16:34:33.058440,0 days 00:00:03.051121,24,0.9777750519041722,0.0674508463787949,0.9929340708587276,0.005050452941965681,475,1375270.0,16.223333333333333,1.0770742262671074,0.8623333333333333,0.09921301437927496,470.0,6.0,14.83,"[0.8639999999999999, 0.619]",1375270.0,"[8.639999999999999, 6.1899999999999995]",0.004683067443523001,2.2010416984558105,17.200000000000003,"[0.983, 0.7370000000000001]",1376270.0,"[9.83, 7.370000000000001]",0.004349245416357162,2.044145345687866,16.060000000000002,"[0.7390000000000001, 0.867]",1377270.0,"[7.390000000000001, 8.67]",0.004278476694796948,2.0108840465545654,14.8,"[0.7409999999999999, 0.739]",1378270.0,"[7.409999999999998, 7.39]",0.004224514453969103,1.9855217933654785,17.279999999999998,"[0.8640000000000001, 0.8640000000000001]",1379270.0,"[8.64, 8.64]",0.004052705460406364,1.9047715663909912,17.169999999999998,"[0.983, 0.7339999999999999]",1380270.0,"[9.83, 7.339999999999999]",0.004332467850218428,2.036259889602661,8.623333333333333,0.9921301437927499,0.004320079553211835,0.00018934831990866178,2.030437390009562,0.08899371035707104,COMPLETE
138,16.785,2025-06-13 16:34:33.126879,2025-06-13 16:34:36.316649,0 days 00:00:03.189770,25,0.9584186724465369,0.06291630935170416,0.9975252353869776,0.0039015188609293695,489,1385273.0,16.785,2.5478929203036245,0.8809999999999999,0.11091137603209754,480.0,6.0,17.23,"[0.86, 0.8629999999999999]",1385273.0,"[8.6, 8.629999999999999]",0.004233798384666443,2.0322232246398926,18.49,"[0.984, 0.865]",1386273.0,"[9.84, 8.65]",0.0040289585789044695,1.9339001178741455,14.579999999999997,"[0.732, 0.726]",1387273.0,"[7.32, 7.26]",0.0049422303835550945,2.3722705841064453,12.32,"[0.742, 0.48999999999999994]",1388273.0,"[7.42, 4.8999999999999995]",0.004712221523125966,2.261866331100464,19.689999999999998,"[0.9870000000000001, 0.9819999999999999]",1389273.0,"[9.870000000000001, 9.819999999999999]",0.003792951007684072,1.8206164836883545,18.4,"[0.9810000000000001, 0.859]",1390273.0,"[9.81, 8.59]",0.0042275180419286094,2.0292086601257324,8.81,1.1091137603209753,0.004322946319977442,0.00039145575926348094,2.0750142335891724,0.18789876444647086,COMPLETE
139,16.805000000000003,2025-06-13 16:34:36.428994,2025-06-13 16:34:39.452445,0 days 00:00:03.023451,26,0.9605576467614567,0.052628015686289525,0.9974349519293945,0.003982155782388209,493,1395276.0,16.805000000000003,1.952568820810165,0.8405,0.08263725955443263,490.0,6.0,17.23,"[0.8619999999999999, 0.8610000000000001]",1395276.0,"[8.62, 8.610000000000001]",0.004122004703599579,2.019782304763794,15.91,"[0.8570000000000002, 0.734]",1396276.0,"[8.570000000000002, 7.34]",0.004188851434357313,2.052537202835083,18.59,"[0.866, 0.993]",1397276.0,"[8.66, 9.93]",0.003665689546234754,1.7961878776550293,16.01,"[0.7380000000000001, 0.8630000000000001]",1398276.0,"[7.380000000000001, 8.63]",0.0044634502761218015,2.1870906352996826,13.55,"[0.741, 0.6140000000000001]",1399276.0,"[7.41, 6.140000000000001]",0.004480146875186842,2.1952719688415527,19.54,"[0.9790000000000001, 0.9750000000000002]",1400276.0,"[9.790000000000001, 9.750000000000002]",0.003869242084269621,1.8959286212921143,8.405,0.8263725955443264,0.004131564153294985,0.00029464202731954204,2.0244664351145425,0.14437459338657557,COMPLETE
140,16.733333333333334,2025-06-13 16:34:39.522147,2025-06-13 16:34:42.786347,0 days 00:00:03.264200,26,0.9609835331899625,0.05169460293996572,0.9974457917328591,0.0039011852994318484,493,1405279.0,16.733333333333334,1.6858792628444328,0.7961666666666666,0.1164737691022699,490.0,6.0,19.67,"[0.982, 0.985]",1405279.0,"[9.82, 9.85]",0.003990842371570821,1.9555127620697021,15.98,"[0.612, 0.986]",1406279.0,"[6.12, 9.86]",0.004342681047867756,2.1279137134552,18.219999999999995,"[0.85, 0.9720000000000001]",1407279.0,"[8.5, 9.72]",0.004473144667489188,2.191840887069702,15.96,"[0.744, 0.852]",1408279.0,"[7.4399999999999995, 8.52]",0.00454778038725561,2.228412389755249,15.940000000000001,"[0.734, 0.86]",1409279.0,"[7.34, 8.6]",0.004691355082453514,2.2987639904022217,14.629999999999999,"[0.8549999999999999, 0.608]",1410279.0,"[8.549999999999999, 6.08]",0.005085464399688098,2.491877555847168,7.961666666666666,1.1647376910226994,0.0045218779927208306,0.0003325428215704347,2.215720216433207,0.16294598256951295,COMPLETE
141,13.926666666666664,2025-06-13 16:34:44.003455,2025-06-13 16:34:47.264827,0 days 00:00:03.261372,26,0.9348861720672492,0.05195068418676173,0.9988520962988157,0.0029675010473730677,490,1415284.0,13.926666666666664,3.3538568179866513,0.697,0.2515339605964438,490.0,6.0,11.010000000000002,"[0.7370000000000001, 0.364]",1415284.0,"[7.370000000000001, 3.6399999999999997]",0.005062813661536392,2.480778694152832,11.15,"[0.371, 0.744]",1416284.0,"[3.71, 7.4399999999999995]",0.004713067716481735,2.30940318107605,17.23,"[0.982, 0.741]",1417284.0,"[9.82, 7.41]",0.004385947208015286,2.1491141319274902,9.87,"[0.372, 0.615]",1418284.0,"[3.7199999999999998, 6.15]",0.0047403393959512515,2.3227663040161133,15.9,"[0.7340000000000001, 0.8559999999999999]",1419284.0,"[7.340000000000001, 8.559999999999999]",0.004636948935839594,2.2721049785614014,18.399999999999995,"[0.986, 0.8539999999999999]",1420284.0,"[9.86, 8.54]",0.004118707715248575,2.0181667804718018,6.97,2.5153396059644377,0.004609637438845473,0.0002957884219853366,2.2587223450342813,0.1449363267728149,COMPLETE
